id;person_id;building_id;scandate;scantime;in_out;created_at;updated_at
1695;54;1;2023-03-20;8:23:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1696;44;3;2023-03-20;8:30:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1697;44;3;2023-03-20;19:47:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1698;45;3;2023-03-20;10:53:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1699;45;3;2023-03-20;20:19:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1700;10;2;2023-03-20;9:26:46;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1701;10;2;2023-03-20;17:56:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1702;24;1;2023-03-20;9:57:55;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1703;24;1;2023-03-20;15:19:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1704;65;5;2023-03-20;6:14:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1705;73;4;2023-03-20;8:03:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1706;73;4;2023-03-20;15:16:04;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1707;16;4;2023-03-20;10:55:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1708;16;4;2023-03-20;16:19:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1709;9;2;2023-03-20;8:32:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1710;9;2;2023-03-20;19:33:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1711;7;1;2023-03-20;10:01:08;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1712;7;1;2023-03-20;19:34:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1713;74;5;2023-03-20;9:22:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1714;74;5;2023-03-20;18:15:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1715;1;1;2023-03-20;7:20:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1716;30;3;2023-03-20;8:36:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1717;30;3;2023-03-20;19:39:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1718;49;4;2023-03-20;9:38:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1719;49;4;2023-03-20;16:58:44;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1720;15;4;2023-03-20;10:37:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1721;15;4;2023-03-20;18:43:08;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1722;69;1;2023-03-20;7:02:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1723;41;1;2023-03-20;8:42:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1724;41;1;2023-03-20;18:53:54;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1725;68;3;2023-03-20;7:58:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1726;68;3;2023-03-20;20:51:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1727;22;4;2023-03-20;6:28:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1728;22;4;2023-03-20;19:38:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1729;76;5;2023-03-20;10:04:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1730;76;5;2023-03-20;18:06:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1731;58;1;2023-03-20;8:31:57;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1732;58;1;2023-03-20;17:58:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1733;11;2;2023-03-20;8:57:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1734;11;2;2023-03-20;20:15:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1735;20;3;2023-03-20;9:09:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1736;20;3;2023-03-20;19:59:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1737;72;4;2023-03-20;6:39:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1738;72;4;2023-03-20;16:05:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1739;14;4;2023-03-20;10:59:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1740;14;4;2023-03-20;18:42:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1741;75;1;2023-03-20;7:51:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1742;75;1;2023-03-20;20:26:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1743;26;3;2023-03-20;10:10:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1744;80;3;2023-03-20;10:18:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1745;80;3;2023-03-20;16:06:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1746;38;2;2023-03-20;10:29:46;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1747;38;2;2023-03-20;15:32:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1748;28;3;2023-03-20;7:45:32;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1749;28;3;2023-03-20;18:09:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1750;6;3;2023-03-20;10:14:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1751;6;3;2023-03-20;20:24:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1752;5;3;2023-03-20;8:11:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1753;5;3;2023-03-20;17:17:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1754;12;2;2023-03-20;6:56:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1755;12;2;2023-03-20;17:52:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1756;17;2;2023-03-20;10:35:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1757;17;2;2023-03-20;15:27:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1758;31;2;2023-03-20;6:10:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1759;31;2;2023-03-20;15:23:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1760;18;2;2023-03-20;8:50:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1761;18;2;2023-03-20;19:17:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1762;62;2;2023-03-20;9:46:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1763;62;2;2023-03-20;20:37:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1764;77;3;2023-03-20;8:14:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1765;77;3;2023-03-20;17:39:06;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1766;53;3;2023-03-20;9:24:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1767;53;3;2023-03-20;15:56:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1768;60;2;2023-03-20;8:43:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1769;60;2;2023-03-20;20:28:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1770;34;5;2023-03-20;9:31:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1771;34;5;2023-03-20;20:37:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1772;51;4;2023-03-20;7:11:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1773;51;4;2023-03-20;15:47:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1774;57;3;2023-03-20;9:18:55;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1775;57;3;2023-03-20;19:35:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1776;63;5;2023-03-20;10:33:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1777;63;5;2023-03-20;18:28:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1778;55;5;2023-03-20;7:23:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1779;55;5;2023-03-20;15:31:25;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1780;4;4;2023-03-20;9:16:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1781;4;4;2023-03-20;20:07:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1782;35;2;2023-03-20;6:01:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1783;35;2;2023-03-20;17:59:43;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1784;66;1;2023-03-20;9:38:14;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1785;66;1;2023-03-20;17:15:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1786;39;2;2023-03-20;8:02:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1787;39;2;2023-03-20;16:48:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1788;36;3;2023-03-20;8:56:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1789;36;3;2023-03-20;16:15:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1790;70;2;2023-03-20;10:19:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1791;70;2;2023-03-20;16:17:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1792;52;4;2023-03-20;9:39:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1793;52;4;2023-03-20;17:00:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1794;78;4;2023-03-20;9:28:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1795;78;4;2023-03-20;18:14:52;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1796;23;3;2023-03-20;10:10:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1797;23;3;2023-03-20;16:58:38;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1798;27;3;2023-03-20;7:42:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1799;27;3;2023-03-20;15:51:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1800;79;5;2023-03-20;6:36:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1801;79;5;2023-03-20;19:30:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1802;47;2;2023-03-20;7:35:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1803;47;2;2023-03-20;17:50:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1804;59;5;2023-03-20;7:41:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1805;29;1;2023-03-20;8:20:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1806;29;1;2023-03-20;17:02:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1807;25;2;2023-03-20;10:33:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1808;3;1;2023-03-20;8:14:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1809;46;4;2023-03-20;10:53:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1810;46;4;2023-03-20;18:38:10;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1811;2;4;2023-03-20;10:14:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1812;2;4;2023-03-20;16:17:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1813;43;2;2023-03-20;9:37:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1814;43;2;2023-03-20;18:10:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1815;56;5;2023-03-20;7:14:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1816;56;5;2023-03-20;16:12:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1817;8;1;2023-03-20;10:34:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1818;8;1;2023-03-20;15:12:56;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1819;61;2;2023-03-20;7:20:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1820;61;2;2023-03-20;17:47:54;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1821;40;1;2023-03-20;10:20:29;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1822;19;3;2023-03-20;9:32:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1823;19;3;2023-03-20;15:30:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1824;50;5;2023-03-20;8:37:48;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1825;50;5;2023-03-20;18:11:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1826;54;1;2023-03-21;7:17:31;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1827;44;3;2023-03-21;9:14:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1828;44;3;2023-03-21;18:24:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1829;45;4;2023-03-21;10:43:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1830;45;4;2023-03-21;20:23:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1831;10;4;2023-03-21;8:50:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1832;24;1;2023-03-21;6:29:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1833;24;1;2023-03-21;15:55:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1834;65;4;2023-03-21;10:47:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1835;65;4;2023-03-21;19:15:43;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1836;73;5;2023-03-21;10:16:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1837;73;5;2023-03-21;20:17:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1838;16;5;2023-03-21;10:41:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1839;16;5;2023-03-21;20:23:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1840;9;3;2023-03-21;9:52:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1841;9;3;2023-03-21;17:29:08;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1842;7;1;2023-03-21;8:09:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1843;7;1;2023-03-21;16:59:41;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1844;74;4;2023-03-21;8:05:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1845;74;4;2023-03-21;15:46:58;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1846;1;5;2023-03-21;9:40:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1847;1;5;2023-03-21;18:46:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1848;30;1;2023-03-21;6:09:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1849;49;2;2023-03-21;7:29:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1850;49;2;2023-03-21;19:22:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1851;15;2;2023-03-21;9:43:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1852;15;2;2023-03-21;17:36:41;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1853;69;2;2023-03-21;7:06:31;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1854;41;3;2023-03-21;9:42:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1855;41;3;2023-03-21;15:43:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1856;68;1;2023-03-21;8:28:08;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1857;68;1;2023-03-21;17:02:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1858;22;4;2023-03-21;6:06:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1859;76;4;2023-03-21;6:07:55;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1860;76;4;2023-03-21;16:13:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1861;58;4;2023-03-21;7:27:14;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1862;58;4;2023-03-21;19:06:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1863;11;1;2023-03-21;10:40:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1864;11;1;2023-03-21;15:49:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1865;20;5;2023-03-21;10:06:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1866;20;5;2023-03-21;18:06:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1867;72;5;2023-03-21;10:00:35;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1868;72;5;2023-03-21;17:22:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1869;14;4;2023-03-21;7:57:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1870;14;4;2023-03-21;17:22:10;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1871;75;5;2023-03-21;9:32:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1872;75;5;2023-03-21;20:09:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1873;26;1;2023-03-21;8:59:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1874;26;1;2023-03-21;19:48:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1875;80;3;2023-03-21;10:22:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1876;80;3;2023-03-21;17:00:57;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1877;38;1;2023-03-21;6:53:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1878;38;1;2023-03-21;18:05:56;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1879;28;1;2023-03-21;6:20:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1880;28;1;2023-03-21;20:01:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1881;6;4;2023-03-21;10:06:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1882;6;4;2023-03-21;17:13:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1883;5;4;2023-03-21;6:39:55;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1884;12;4;2023-03-21;6:51:32;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1885;12;4;2023-03-21;15:26:20;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1886;17;3;2023-03-21;10:06:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1887;17;3;2023-03-21;18:34:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1888;31;2;2023-03-21;8:54:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1889;31;2;2023-03-21;20:49:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1890;18;4;2023-03-21;9:32:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1891;18;4;2023-03-21;18:05:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1892;62;4;2023-03-21;9:20:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1893;62;4;2023-03-21;16:41:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1894;77;1;2023-03-21;9:36:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1895;77;1;2023-03-21;19:55:58;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1896;53;4;2023-03-21;10:48:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1897;60;5;2023-03-21;9:48:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1898;60;5;2023-03-21;17:33:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1899;34;4;2023-03-21;6:54:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1900;34;4;2023-03-21;20:11:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1901;51;1;2023-03-21;6:17:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1902;51;1;2023-03-21;15:45:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1903;57;2;2023-03-21;8:18:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1904;57;2;2023-03-21;16:11:21;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1905;63;2;2023-03-21;9:35:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1906;63;2;2023-03-21;16:22:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1907;55;3;2023-03-21;8:50:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1908;55;3;2023-03-21;20:01:21;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1909;4;5;2023-03-21;9:53:40;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1910;4;5;2023-03-21;15:31:45;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1911;35;4;2023-03-21;10:27:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1912;35;4;2023-03-21;16:41:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1913;66;5;2023-03-21;7:59:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1914;66;5;2023-03-21;20:52:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1915;39;2;2023-03-21;9:47:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1916;39;2;2023-03-21;19:04:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1917;36;3;2023-03-21;10:25:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1918;36;3;2023-03-21;17:12:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1919;70;2;2023-03-21;9:30:40;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1920;70;2;2023-03-21;17:24:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1921;52;1;2023-03-21;6:06:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1922;52;1;2023-03-21;19:04:57;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1923;78;1;2023-03-21;8:19:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1924;23;2;2023-03-21;8:59:31;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1925;23;2;2023-03-21;19:30:59;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1926;27;1;2023-03-21;6:27:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1927;27;1;2023-03-21;18:36:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1928;79;3;2023-03-21;6:40:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1929;79;3;2023-03-21;19:03:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1930;47;2;2023-03-21;9:07:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1931;47;2;2023-03-21;20:52:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1932;59;5;2023-03-21;6:25:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1933;29;2;2023-03-21;10:58:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1934;29;2;2023-03-21;18:46:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1935;25;3;2023-03-21;9:03:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1936;25;3;2023-03-21;15:54:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1937;3;1;2023-03-21;10:33:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1938;3;1;2023-03-21;20:41:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1939;46;4;2023-03-21;9:23:08;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1940;46;4;2023-03-21;16:19:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1941;2;1;2023-03-21;8:50:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1942;2;1;2023-03-21;16:26:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1943;43;2;2023-03-21;7:24:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1944;43;2;2023-03-21;16:06:05;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1945;56;3;2023-03-21;7:34:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1946;56;3;2023-03-21;17:45:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1947;8;3;2023-03-21;9:07:29;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1948;8;3;2023-03-21;16:18:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1949;61;3;2023-03-21;6:59:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1950;61;3;2023-03-21;16:58:55;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1951;40;3;2023-03-21;10:07:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1952;40;3;2023-03-21;18:24:55;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1953;19;1;2023-03-21;6:00:08;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1954;19;1;2023-03-21;19:17:52;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1955;50;4;2023-03-21;7:59:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1956;50;4;2023-03-21;15:17:06;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1957;54;4;2023-03-22;8:41:18;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1958;54;4;2023-03-22;16:57:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1959;44;4;2023-03-22;7:28:59;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1960;44;4;2023-03-22;18:52:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1961;45;5;2023-03-22;6:48:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1962;45;5;2023-03-22;19:27:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1963;10;2;2023-03-22;8:19:40;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1964;10;2;2023-03-22;15:24:05;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1965;24;1;2023-03-22;9:58:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1966;24;1;2023-03-22;16:09:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1967;65;1;2023-03-22;8:40:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1968;73;2;2023-03-22;6:24:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1969;73;2;2023-03-22;20:22:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1970;16;1;2023-03-22;10:02:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1971;16;1;2023-03-22;20:52:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1972;9;5;2023-03-22;7:03:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1973;9;5;2023-03-22;20:04:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1974;7;2;2023-03-22;8:19:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1975;7;2;2023-03-22;20:00:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1976;74;5;2023-03-22;8:29:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1977;74;5;2023-03-22;17:24:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1978;1;3;2023-03-22;10:43:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1979;1;3;2023-03-22;15:52:20;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1980;30;2;2023-03-22;8:02:48;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1981;30;2;2023-03-22;18:58:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1982;49;1;2023-03-22;6:06:40;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1983;49;1;2023-03-22;15:57:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1984;15;1;2023-03-22;10:29:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1985;15;1;2023-03-22;16:14:38;out;2023-03-27 15:12:47;2023-03-27 15:12:47
